ttft_s,e2e_s,tpot_s,output_tokens,status,segment_idx,label
0.13668465614318848,5.19579005241394,0.03983547556118702,128,successful,6,baseline
0.15138959884643555,5.143656969070435,0.03930919189152755,128,successful,6,baseline
0.10655045509338379,5.3386430740356445,0.04119757967671071,128,successful,6,baseline
0.15913629531860352,5.089356899261475,0.038820634676715524,128,successful,6,baseline
0.22984600067138672,5.248363018035889,0.039515882026492144,128,successful,6,baseline
0.24407291412353516,5.391483306884766,0.040530790494182914,128,successful,6,baseline
0.17513704299926758,5.131746768951416,0.039028423038993294,128,successful,6,baseline
0.08543062210083008,5.151094675064087,0.03988711852726974,128,successful,6,baseline
0.16691994667053223,5.317698240280151,0.04055730939850094,128,successful,6,baseline
0.14348626136779785,5.252129793167114,0.04022553962046706,128,successful,6,baseline
0.16573500633239746,5.459203243255615,0.041680852259237934,128,successful,6,baseline
0.21207642555236816,5.293748617172241,0.040013166863148604,128,successful,6,baseline
0.19453167915344238,5.179718971252441,0.03925344324487401,128,successful,6,baseline
0.1344010829925537,5.104478120803833,0.039134464864655744,128,successful,6,baseline
0.21704435348510742,5.228843450546265,0.039462985016229586,128,successful,6,baseline
0.21840238571166992,5.4505345821380615,0.041197891310444025,128,successful,6,baseline
0.23653483390808105,5.266710042953491,0.039607678811381185,128,successful,6,baseline
0.23314595222473145,5.171015739440918,0.038880864466269184,128,successful,6,baseline
0.25654149055480957,7.003515243530273,0.05312577758248397,128,successful,7,burst
0.05576801300048828,5.475902557373047,0.04267822475883904,128,successful,7,burst
0.25781726837158203,7.885113954544067,0.06005745422183059,128,successful,7,burst
0.34159064292907715,7.9455883502960205,0.059873997695802705,128,successful,7,burst
0.3094048500061035,7.711595296859741,0.05828496414845384,128,successful,7,burst
0.31149959564208984,7.706257581710815,0.05822644083518681,128,successful,7,burst
0.286837100982666,8.320648908615112,0.06325836069001926,128,successful,7,burst
0.28278303146362305,8.711562633514404,0.0663683433232345,128,successful,7,burst
0.3991222381591797,7.587705135345459,0.05660301493847464,128,successful,7,burst
0.3064396381378174,7.699869632720947,0.05821598420931599,128,successful,7,burst
0.381422758102417,7.826971530914307,0.0586263682898574,128,successful,7,burst
0.3278334140777588,7.4201765060424805,0.05584522119657261,128,successful,7,burst
0.2558441162109375,9.725396394729614,0.07456340376786359,128,successful,7,burst
0.1196444034576416,5.505380868911743,0.04240737374373308,128,successful,7,burst
0.31661105155944824,10.278531074523926,0.07844031514145258,128,successful,7,burst
0.38977932929992676,11.051206827163696,0.08394824801467535,128,successful,7,burst
0.23561596870422363,5.453453540802002,0.04108533521336833,128,successful,7,burst
0.3282139301300049,11.378430604934692,0.08700958011657234,128,successful,7,burst
0.40924715995788574,12.404781341552734,0.09445302505192794,128,successful,7,burst
0.5531802177429199,12.808622121810913,0.09649954255171649,128,successful,7,burst
0.2502131462097168,6.190289497375488,0.04677225473358875,128,successful,7,burst
0.5543804168701172,12.978846073150635,0.09783043823842927,128,successful,7,burst
0.41750001907348633,12.831307649612427,0.09774651677589717,128,successful,7,burst
0.18822360038757324,6.846312761306763,0.052425898904875506,128,successful,7,burst
0.5894019603729248,13.050231695175171,0.09811676956537202,128,successful,7,burst
0.5442945957183838,12.903571605682373,0.09731714181074007,128,successful,7,burst
0.31049656867980957,7.663194179534912,0.05789525677838663,128,successful,7,burst
0.4807724952697754,11.939029693603516,0.09022249762467512,128,successful,7,burst
0.3806586265563965,11.281144618988037,0.08583059836560347,128,successful,7,burst
0.30043554306030273,8.015151500701904,0.06074579494205985,128,successful,7,burst
0.6346859931945801,10.635286331176758,0.07874488455104077,128,successful,7,burst
0.3462538719177246,8.302894592285156,0.06265071433360182,128,successful,7,burst
0.5179829597473145,9.84792947769165,0.07346414581058532,128,successful,7,burst
0.4423487186431885,8.946417093276978,0.06696116830420307,128,successful,7,burst
0.25763535499572754,8.461344957351685,0.06459613860122801,128,successful,7,burst
0.47533464431762695,8.19103193283081,0.06075352195679672,128,successful,7,burst
0.31101489067077637,8.649411916732788,0.06565666949655127,128,successful,7,burst
0.42743897438049316,8.9892258644104,0.06741564480338509,128,successful,7,burst
0.3657817840576172,8.799073696136475,0.06640387332345557,128,successful,7,burst
0.3049900531768799,8.153215646743774,0.061797051917849566,128,successful,7,burst
0.29392027854919434,8.429630756378174,0.06406071242385024,128,successful,7,burst
0.2425987720489502,8.265448570251465,0.06317204565513791,128,successful,7,burst
0.3828449249267578,8.335893630981445,0.06262243075633613,128,successful,7,burst
0.3702821731567383,8.267272233963013,0.062181024100836806,128,successful,7,burst
0.27404093742370605,8.270323991775513,0.06296285869568352,128,successful,7,burst
0.3865323066711426,7.841232538223267,0.058698427020095464,128,successful,7,burst
0.35888028144836426,8.387548685073853,0.06321786144586998,128,successful,7,burst
0.3159799575805664,7.362346172332764,0.05548319854135588,128,successful,7,burst
0.355541467666626,9.57003903388977,0.07255509894663893,128,successful,7,burst
0.33910107612609863,9.679170370101929,0.07354385270847111,128,successful,7,burst
0.20712637901306152,7.098352432250977,0.05426162246644028,128,successful,7,burst
0.33387112617492676,9.455188274383545,0.0718213948677844,128,successful,7,burst
0.3960306644439697,7.526370286941528,0.05614440647635873,128,successful,7,burst
0.4130513668060303,9.249983549118042,0.06958214316781111,128,successful,7,burst
0.322141170501709,7.96049165725708,0.06014449202169583,128,successful,7,burst
0.4445059299468994,9.485962390899658,0.07119257055868314,128,successful,7,burst
0.4129152297973633,7.732536315917969,0.05763481170173705,128,successful,7,burst
